,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
93863,2012-03-11 14:06:00.000000178,7.7,2012-03-11 14:06:00 UTC,-73.976713,40.726935,-74.00390300000002,40.733445,2
11277,2011-10-27 15:30:25.0000004,7.3,2011-10-27 15:30:25 UTC,-73.977446,40.758201,-73.992243,40.738072,1
97022,2013-07-15 08:44:00.000000149,8.5,2013-07-15 08:44:00 UTC,-73.95485500000002,40.789065,-73.964332,40.807192,5
63564,2014-05-29 00:14:34.0000001,11.5,2014-05-29 00:14:34 UTC,-74.00922,40.737692,-73.990775,40.766004,1
15798,2013-05-03 18:27:20.0000004,6.0,2013-05-03 18:27:20 UTC,-73.949135,40.781283,-73.955129,40.788459,1
57996,2013-08-06 08:53:21.0000005,11.0,2013-08-06 08:53:21 UTC,-73.994699,40.72127,-74.005206,40.740614,1
23506,2011-10-24 17:25:21.0000001,15.7,2011-10-24 17:25:21 UTC,-73.998977,40.734877,-73.976827,40.777579,2
17671,2011-09-19 19:36:31.0000002,7.3,2011-09-19 19:36:31 UTC,-74.00778100000002,40.74283,-73.995703,40.759081,1
81201,2015-03-28 19:10:22.0000009,11.5,2015-03-28 19:10:22 UTC,-73.98149871826173,40.76411819458008,-73.98802185058595,40.74104690551758,1
75697,2010-08-24 18:55:00.00000020,5.7,2010-08-24 18:55:00 UTC,-74.0073,40.713082,-74.006208,40.723405,1
71799,2010-06-15 08:14:00.000000112,15.7,2010-06-15 08:14:00 UTC,-73.975217,40.790365,-74.011215,40.72906500000001,1
70838,2009-02-05 11:51:00.000000210,45.0,2009-02-05 11:51:00 UTC,-74.004693,40.712585,-74.004733,40.712562,1
14888,2010-04-27 07:13:59.0000002,8.5,2010-04-27 07:13:59 UTC,-73.944115,40.775985,-73.976219,40.755489,1
16351,2013-08-03 21:24:45.0000001,9.5,2013-08-03 21:24:45 UTC,-73.986426,40.726328,-73.98850300000002,40.74507,1
27485,2013-07-03 10:40:20.0000002,21.0,2013-07-03 10:40:20 UTC,-73.959071,40.79946500000001,-73.993444,40.737676,1
29088,2011-04-14 11:44:00.00000038,28.5,2011-04-14 11:44:00 UTC,-73.99061999999998,40.756218,-73.87091,40.771952,3
78890,2012-10-10 22:14:02.0000003,11.5,2012-10-10 22:14:02 UTC,-73.976642,40.682956,-73.995429,40.725216,1
16132,2011-11-23 22:01:00.00000011,10.1,2011-11-23 22:01:00 UTC,-73.98559200000003,40.741892,-73.9912,40.758702,6
75328,2010-03-18 21:38:53.0000004,6.5,2010-03-18 21:38:53 UTC,-73.97467900000002,40.742229,-73.98348299999998,40.753353,1
36602,2009-11-05 16:05:14.0000004,8.5,2009-11-05 16:05:14 UTC,-73.970712,40.752088,-73.994917,40.763813,4
99906,2013-11-20 21:23:00.00000065,10.5,2013-11-20 21:23:00 UTC,-74.00683199999997,40.715217,-73.98568,40.732742,1
74317,2010-06-11 23:13:17.0000007,5.3,2010-06-11 23:13:17 UTC,-73.978287,40.745674,-73.99078100000001,40.73987,1
81949,2013-12-01 09:00:20.0000001,8.5,2013-12-01 09:00:20 UTC,-73.978341,40.76430300000001,-74.00056500000002,40.758285,2
77420,2013-04-18 23:50:34.0000007,19.0,2013-04-18 23:50:34 UTC,-73.989515,40.741682,-73.96138499999998,40.693942,1
5812,2009-06-25 01:42:00.00000065,6.5,2009-06-25 01:42:00 UTC,-74.014125,40.729865,-74.020498,40.737095,1
57304,2009-10-01 15:24:00.000000143,8.1,2009-10-01 15:24:00 UTC,-73.973104,40.75315300000001,-73.992785,40.756589,1
49732,2011-09-10 01:00:13.0000005,3.7,2011-09-10 01:00:13 UTC,-73.984075,40.7491,-73.984537,40.745056,3
68510,2013-06-28 10:34:09.0000004,9.5,2013-06-28 10:34:09 UTC,-73.976157,40.790311,-73.982136,40.763714,1
35673,2012-09-03 21:14:05.0000002,9.3,2012-09-03 21:14:05 UTC,-74.006227,40.73977,-73.98084200000002,40.76479000000001,2
44153,2012-03-28 17:24:08.0000001,4.9,2012-03-28 17:24:08 UTC,-74.006742,40.705487,-74.01003299999998,40.712301,1
40781,2013-03-11 20:02:12.0000007,7.5,2013-03-11 20:02:12 UTC,-73.942654,40.797353,-73.963472,40.798408,1
55794,2009-03-09 19:55:51.0000002,5.7,2009-03-09 19:55:51 UTC,-73.99527900000002,40.75994,-73.980994,40.760657,2
31261,2013-08-24 11:25:11.0000001,30.83,2013-08-24 11:25:11 UTC,-73.965135,40.805181,-73.871225,40.774088,1
43844,2012-04-05 22:10:34.0000003,6.5,2012-04-05 22:10:34 UTC,-74.000962,40.757312,-73.979056,40.75265200000001,1
1038,2015-03-31 19:04:25.0000002,13.33,2015-03-31 19:04:25 UTC,-73.97205352783203,40.743560791015625,-73.95894622802734,40.74373245239258,1
39457,2013-05-16 11:02:55.0000003,16.5,2013-05-16 11:02:55 UTC,-74.007374,40.720304,-73.98841800000002,40.721355,1
91888,2014-09-27 10:21:22.0000003,8.5,2014-09-27 10:21:22 UTC,-73.96685500000002,40.7939,-73.949048,40.806814,2
17982,2012-12-16 12:19:10.0000005,13.5,2012-12-16 12:19:10 UTC,-73.95185,40.77037,-73.988395,40.764493,1
65670,2011-03-27 23:10:00.000000117,3.7,2011-03-27 23:10:00 UTC,-73.940717,40.803238,-73.940717,40.803238,2
88259,2010-12-08 06:15:25.0000003,11.7,2010-12-08 06:15:25 UTC,-74.014326,40.736174,-73.974745,40.751492,1
72725,2013-08-30 14:44:58.0000003,5.0,2013-08-30 14:44:58 UTC,-73.999041,40.734199,-73.991375,40.73516,1
49135,2011-07-19 06:27:00.00000058,4.5,2011-07-19 06:27:00 UTC,-73.974887,40.73302,-73.974368,40.742505,1
21109,2010-01-02 20:02:00.000000136,26.9,2010-01-02 20:02:00 UTC,-73.97293,40.75505,-73.866687,40.853872,5
6182,2015-02-11 11:15:11.0000001,5.5,2015-02-11 11:15:11 UTC,-73.98749542236328,40.71993637084961,-73.9879608154297,40.72793960571289,1
44006,2009-07-29 02:53:38.0000001,4.1,2009-07-29 02:53:38 UTC,-73.991534,40.726991,-73.988917,40.73403,4
80406,2015-02-23 20:53:58.0000003,10.5,2015-02-23 20:53:58 UTC,-73.95652770996094,40.77141571044922,-73.98200988769531,40.76844787597656,1
52,2009-03-22 08:25:00.00000010,6.1,2009-03-22 08:25:00 UTC,-74.00520999999998,40.718618,-74.008363,40.732673,1
80969,2009-11-28 00:32:00.000000112,8.9,2009-11-28 00:32:00 UTC,-73.965032,40.766785,-73.99799499999997,40.745107,2
9024,2012-03-23 19:44:08.0000001,4.9,2012-03-23 19:44:08 UTC,-73.971447,40.754927,-73.960722,40.766703,1
69490,2010-10-29 00:48:00.000000128,6.9,2010-10-29 00:48:00 UTC,-73.99205,40.745038,-73.987235,40.72693,1
5726,2009-12-01 21:32:00.0000001,4.9,2009-12-01 21:32:00 UTC,-73.959117,40.778542,-73.95276899999998,40.791664,1
51721,2010-09-14 21:45:00.000000173,13.3,2010-09-14 21:45:00 UTC,-73.96969200000002,40.763868,-73.975427,40.787825,1
707,2012-06-26 12:19:47.0000002,13.3,2012-06-26 12:19:47 UTC,-73.993716,40.747469,-73.956354,40.763827,1
17273,2012-03-22 05:26:00.00000020,7.7,2012-03-22 05:26:00 UTC,-73.975705,40.755737,-73.953872,40.775415,1
69382,2011-07-01 16:10:00.000000111,9.7,2011-07-01 16:10:00 UTC,-73.96585999999998,40.765446,-73.991857,40.748783,2
638,2012-05-11 09:31:03.0000001,13.3,2012-05-11 09:31:03 UTC,-74.00878,40.731117,-73.97586700000002,40.763329,1
93292,2015-04-12 02:38:18.0000001,16.0,2015-04-12 02:38:18 UTC,-73.98857879638672,40.74853897094727,-73.95732116699219,40.74336242675781,5
93099,2009-04-18 12:45:46.0000001,10.1,2009-04-18 12:45:46 UTC,-74.002264,40.734464,-73.961443,40.771905,1
18258,2013-07-30 00:20:00.00000060,15.0,2013-07-30 00:20:00 UTC,-73.957767,40.782142,-73.948032,40.746142,6
67219,2013-12-21 01:04:00.00000046,15.0,2013-12-21 01:04:00 UTC,-73.990613,40.720662,-73.98640999999998,40.76053,5
39291,2011-01-01 10:47:33.0000002,4.9,2011-01-01 10:47:33 UTC,-73.974944,40.758591,-73.964341,40.773508,1
86369,2013-04-06 12:23:47.0000006,8.5,2013-04-06 12:23:47 UTC,-73.982236,40.768513,-73.973673,40.756975,1
26952,2012-11-24 01:16:00.000000128,8.5,2012-11-24 01:16:00 UTC,-73.986152,40.718095,-74.000612,40.733227,1
54277,2012-06-25 17:42:00.00000093,7.7,2012-06-25 17:42:00 UTC,-73.938673,40.80484000000001,-73.95395,40.774747,1
28521,2009-03-17 21:41:00.000000171,7.7,2009-03-17 21:41:00 UTC,-73.997782,40.721093,-73.98220699999997,40.74731,1
8670,2010-06-09 13:24:06.0000002,5.3,2010-06-09 13:24:06 UTC,-73.99423399999998,40.761515,-73.981448,40.778902,1
68110,2012-03-24 15:42:24.0000005,4.1,2012-03-24 15:42:24 UTC,-73.961359,40.760659,-73.96241500000002,40.767308,1
90623,2015-01-18 22:28:46.0000003,6.0,2015-01-18 22:28:46 UTC,-73.98992156982422,40.76712036132813,-73.97928619384766,40.76448822021485,1
49756,2010-05-03 18:00:00.000000104,4.9,2010-05-03 18:00:00 UTC,-73.99961,40.753947,-73.99193199999998,40.764568,2
29946,2012-08-17 13:39:55.0000001,49.8,2012-08-17 13:39:55 UTC,-73.78625600000002,40.647655,-73.979117,40.740632,1
84714,2012-06-30 02:15:00.00000014,16.5,2012-06-30 02:15:00 UTC,-73.98820699999997,40.759957,-74.01055500000002,40.703252,3
35292,2010-07-15 22:24:00.000000179,4.5,2010-07-15 22:24:00 UTC,-74.01263,40.713487,-74.007972,40.714745,5
21498,2012-01-17 15:23:33.0000001,14.9,2012-01-17 15:23:33 UTC,-73.98225,40.770942,-73.996849,40.719182,1
6712,2012-03-16 23:15:00.00000073,16.5,2012-03-16 23:15:00 UTC,-73.989548,40.772015,-74.00790699999997,40.704832,1
19275,2013-10-10 19:40:00.00000059,5.5,2013-10-10 19:40:00 UTC,-73.984115,40.753205,-73.988612,40.746022,6
45455,2011-02-04 20:25:00.0000005,14.1,2011-02-04 20:25:00 UTC,-73.99042800000002,40.766478,-73.941387,40.818332,5
91153,2011-05-16 21:21:00.00000071,13.7,2011-05-16 21:21:00 UTC,-73.999705,40.751025,-73.951177,40.783462,1
52216,2014-06-21 21:04:00.000000185,4.0,2014-06-21 21:04:00 UTC,-73.9613,40.76018,-73.96361,40.75702,1
78744,2013-02-07 08:49:00.00000020,11.0,2013-02-07 08:49:00 UTC,-73.9585,40.775632,-73.97464699999998,40.762065,1
47192,2011-03-23 06:30:52.0000001,4.5,2011-03-23 06:30:52 UTC,-73.965448,40.769164,-73.972427,40.761319,1
6757,2013-03-13 15:41:00.00000014,13.5,2013-03-13 15:41:00 UTC,-73.972902,40.764455,-73.996535,40.727352,1
58670,2015-02-18 10:34:38.0000005,18.0,2015-02-18 10:34:38 UTC,-73.97237396240234,40.762245178222656,-73.96057891845702,40.807579040527344,1
16305,2010-05-01 08:54:00.000000141,6.9,2010-05-01 08:54:00 UTC,-73.968967,40.672405,-73.976912,40.656545,1
94054,2012-01-27 00:11:04.0000002,6.5,2012-01-27 00:11:04 UTC,-73.956971,40.775056,-73.96911899999998,40.787716,1
33519,2011-11-03 08:01:00.000000111,7.3,2011-11-03 08:01:00 UTC,-73.98799,40.733642,-73.97497800000002,40.75587,1
87843,2014-01-16 14:04:00.00000089,17.0,2014-01-16 14:04:00 UTC,-73.970642,40.79886,-73.943042,40.840677,1
39904,2011-12-29 23:26:20.0000003,6.9,2011-12-29 23:26:20 UTC,-73.99315899999998,40.750176,-73.981297,40.746498,1
85162,2013-01-31 07:38:00.000000135,9.0,2013-01-31 07:38:00 UTC,-73.953305,40.78258,-73.973275,40.754727,1
62651,2011-10-15 18:34:00.000000141,37.3,2011-10-15 18:34:00 UTC,-73.783622,40.648647,-73.947885,40.75221,1
46462,2014-11-05 18:05:00.000000234,4.5,2014-11-05 18:05:00 UTC,-73.97239300000003,40.79645,-73.966725,40.789067,2
32602,2012-11-05 14:58:00.000000102,11.5,2012-11-05 14:58:00 UTC,-73.98626999999998,40.759647,-73.98095500000002,40.747907,2
96980,2013-01-29 17:57:15.0000005,22.0,2013-01-29 17:57:15 UTC,-73.9854,40.738567,-73.98541999999998,40.738662,1
89173,2013-05-29 09:35:00.000000213,4.5,2013-05-29 09:35:00 UTC,-73.99072199999998,40.766252,-73.983275,40.767872,1
7882,2013-10-03 09:43:00.00000014,13.5,2013-10-03 09:43:00 UTC,-73.97267,40.758592,-73.98095699999998,40.759437,1
39554,2011-08-14 02:39:36.0000002,8.5,2011-08-14 02:39:36 UTC,-73.98769,40.719572,-73.97704300000002,40.747322,1
26833,2013-07-18 17:16:05.0000002,7.0,2013-07-18 17:16:05 UTC,-73.96916800000002,40.763803,-73.953728,40.773048,2
4461,2013-02-23 18:15:06.0000003,10.5,2013-02-23 18:15:06 UTC,-73.990767,40.719352,-73.94237,40.708881,2
93926,2013-10-20 17:35:07.0000002,9.0,2013-10-20 17:35:07 UTC,-73.960285,40.781738,-73.96158199999998,40.78040900000001,1
38630,2010-05-14 18:01:59.0000003,5.7,2010-05-14 18:01:59 UTC,-73.96520600000002,40.766503,-73.981785,40.771243,2
92907,2013-09-13 02:49:00.00000042,8.5,2013-09-13 02:49:00 UTC,-73.990385,40.718757,-73.952697,40.710782,5
45282,2011-04-28 08:48:49.0000001,11.3,2011-04-28 08:48:49 UTC,-73.969813245527,40.755472875921,-73.991748966285,40.738772425673,3
90161,2012-12-28 09:12:51.0000002,18.0,2012-12-28 09:12:51 UTC,-74.01133,40.723782,-73.993658,40.741704,1
34576,2010-06-28 06:19:00.0000005,19.7,2010-06-28 06:19:00 UTC,-73.985028,40.769013,-73.969202,40.689767,1
42457,2012-02-21 15:42:45.0000003,11.3,2012-02-21 15:42:45 UTC,-73.997718,40.72061400000001,-73.988956,40.758384,1
9685,2009-06-03 03:06:00.00000016,2.5,2009-06-03 03:06:00 UTC,-74.002545,40.599812,-74.002545,40.599812,1
73132,2015-02-01 19:08:11.0000002,12.0,2015-02-01 19:08:11 UTC,-73.99038696289062,40.75921249389648,-73.95436096191406,40.77908325195313,2
18959,2012-05-16 18:29:53.0000002,10.5,2012-05-16 18:29:53 UTC,-74.00856999999998,40.70298,-73.97500699999998,40.729923,1
90800,2010-03-20 20:26:09.0000002,4.5,2010-03-20 20:26:09 UTC,-74.000199,40.728716,-73.995451,40.72675200000001,2
7157,2009-12-04 04:31:00.00000035,50.0,2009-12-04 04:31:00 UTC,-74.04028199999998,40.736752,-74.040293,40.736745,1
51850,2015-04-17 14:46:01.0000006,22.0,2015-04-17 14:46:01 UTC,-74.00495910644531,40.72025680541992,-73.9639129638672,40.758636474609375,1
84829,2015-04-11 18:55:42.0000005,34.5,2015-04-11 18:55:42 UTC,-74.01256561279298,40.71785354614258,-73.94405364990234,40.824951171875,1
28023,2012-05-12 18:10:00.000000223,10.1,2012-05-12 18:10:00 UTC,-73.974783,40.74338,-74.00823199999998,40.745448,1
42666,2010-02-20 20:30:44.0000001,9.7,2010-02-20 20:30:44 UTC,-74.010561,40.711236,-73.98759799999998,40.741198,2
79217,2010-07-04 01:04:55.0000002,4.1,2010-07-04 01:04:55 UTC,0.0,0.0,0.0,0.0,1
34585,2013-01-04 06:19:00.00000043,8.0,2013-01-04 06:19:00 UTC,-73.993542,40.757297,-74.004372,40.733477,1
3963,2013-03-21 23:47:00.000000142,34.33,2013-03-21 23:47:00 UTC,-73.87443,40.773952,-74.001587,40.740907,1
28298,2013-03-29 13:01:00.000000161,4.5,2013-03-29 13:01:00 UTC,-73.976997,40.74727,-73.969735,40.756187,2
26948,2010-10-01 15:23:02.0000002,26.19,2010-10-01 15:23:02 UTC,-73.980588,40.782338,-73.918087,40.8767,1
31460,2015-05-30 15:09:15.0000003,25.0,2015-05-30 15:09:15 UTC,-73.98512268066406,40.7607536315918,-74.00109100341797,40.72662353515625,1
70422,2010-09-25 19:56:00.000000227,8.1,2010-09-25 19:56:00 UTC,-74.002282,40.745312,-73.98491999999997,40.768545,5
96504,2010-02-25 16:54:52.0000006,6.5,2010-02-25 16:54:52 UTC,-73.96132800000002,40.77491,-73.967751,40.765933,1
82835,2012-04-02 09:26:39.0000001,11.7,2012-04-02 09:26:39 UTC,-73.990481,40.718115,-73.967023,40.762537,1
9061,2015-01-17 15:30:26.0000008,7.5,2015-01-17 15:30:26 UTC,-73.98292541503906,40.767616271972656,-73.99160766601562,40.7503662109375,5
12391,2014-04-21 21:10:59.0000002,14.5,2014-04-21 21:10:59 UTC,-73.984794,40.742416,-73.949182,40.773168,2
86859,2009-04-19 20:15:00.00000074,7.3,2009-04-19 20:15:00 UTC,-73.954355,40.764197,-73.972798,40.747632,1
56617,2009-05-04 18:27:00.000000166,3.7,2009-05-04 18:27:00 UTC,-73.99759499999998,40.741055,-73.991782,40.74328,1
94369,2010-09-23 22:00:00.000000245,6.5,2010-09-23 22:00:00 UTC,-73.989575,40.758292,-73.979703,40.77615,5
795,2010-12-19 00:40:00.000000104,17.7,2010-12-19 00:40:00 UTC,-73.946787,40.850443,-73.946787,40.850443,1
63182,2011-08-11 18:35:48.0000001,8.5,2011-08-11 18:35:48 UTC,-73.976851,40.752034,-73.98192399999998,40.770223,1
53116,2010-10-12 14:06:30.0000003,16.5,2010-10-12 14:06:30 UTC,-74.003588,40.706077,-73.96225799999998,40.763085,1
54656,2011-10-22 20:06:00.00000031,6.9,2011-10-22 20:06:00 UTC,-73.996425,40.753282,-74.005798,40.735918,3
5515,2011-01-11 18:42:00.000000220,4.9,2011-01-11 18:42:00 UTC,-73.976855,40.785218,-73.963883,40.799678,1
23782,2014-11-07 07:12:00.000000123,14.0,2014-11-07 07:12:00 UTC,-73.984665,40.728435,-73.97825999999998,40.759925,5
37979,2013-04-21 13:19:14.0000001,7.0,2013-04-21 13:19:14 UTC,-74.0032,40.723335,-73.99086,40.739861,2
62294,2013-03-21 21:03:00.00000032,35.33,2013-03-21 21:03:00 UTC,-73.87111,40.77378,-73.963267,40.764217,1
74972,2012-08-14 17:04:00.00000066,12.5,2012-08-14 17:04:00 UTC,-73.995412,40.733317,-73.95263,40.7725,1
24918,2009-01-07 08:51:58.0000002,6.9,2009-01-07 08:51:58 UTC,-73.976896,40.752029,-73.99508900000002,40.758594,1
24748,2012-05-02 21:41:27.0000001,5.7,2012-05-02 21:41:27 UTC,-73.981804,40.773391,-73.962356,40.763637,1
18853,2011-03-14 21:13:28.0000004,5.3,2011-03-14 21:13:28 UTC,-73.984432,40.742502,-73.998251,40.744254,1
76771,2010-07-26 00:24:46.0000001,7.3,2010-07-26 00:24:46 UTC,-73.991863,40.735306,-73.973254,40.738436,1
32531,2013-01-15 21:53:47.0000001,6.5,2013-01-15 21:53:47 UTC,-73.967294,40.756683,-73.958777,40.768446,1
68575,2009-07-29 18:21:48.0000007,8.5,2009-07-29 18:21:48 UTC,-73.949772,40.776262,-73.97644,40.790749,1
60724,2013-05-05 01:20:00.000000216,10.5,2013-05-05 01:20:00 UTC,-73.98679200000002,40.733682,-73.987998,40.72067,1
9488,2010-09-12 23:49:00.000000117,8.9,2010-09-12 23:49:00 UTC,-73.980048,40.783925,-73.873613,40.720477,1
88681,2012-11-04 20:46:00.000000170,42.3,2012-11-04 20:46:00 UTC,-73.870952,40.77361,-73.984527,40.734705,6
71012,2014-07-09 19:59:14.0000004,11.5,2014-07-09 19:59:14 UTC,-73.988362,40.749994,-73.98210300000002,40.773947,2
17277,2010-03-18 10:10:00.000000202,6.5,2010-03-18 10:10:00 UTC,-73.996592,40.732452,-73.987362,40.72046,2
66522,2014-06-21 18:42:00.000000124,6.0,2014-06-21 18:42:00 UTC,-73.971115,40.78283,-73.970525,40.794222,1
93684,2015-01-20 11:00:38.0000004,13.0,2015-01-20 11:00:38 UTC,-73.95999908447266,40.76197052001953,-73.95256042480467,40.786476135253906,1
31310,2011-02-21 13:49:57.0000002,4.9,2011-02-21 13:49:57 UTC,-73.983839,40.762236,-73.993138,40.757622,1
38043,2009-10-29 20:30:26.0000005,6.1,2009-10-29 20:30:26 UTC,-73.996724,40.715005,-73.99407,40.7321,1
46742,2009-03-21 17:39:00.000000123,9.3,2009-03-21 17:39:00 UTC,-73.986625,40.739928000000006,-73.987025,40.760735,5
78746,2009-01-25 08:33:00.00000024,6.9,2009-01-25 08:33:00 UTC,-73.957862,40.768842,-73.98050500000002,40.745275,5
6918,2012-07-24 21:05:00.00000075,7.3,2012-07-24 21:05:00 UTC,-73.985425,40.76811,-73.95156800000002,40.782137,2
2412,2011-09-07 23:34:00.000000180,6.1,2011-09-07 23:34:00 UTC,-73.981753,40.732738,-73.974878,40.72086,1
36197,2012-05-23 23:40:51.0000003,9.3,2012-05-23 23:40:51 UTC,-73.984041,40.749276,-73.97905,40.780213,1
30681,2009-06-05 17:19:00.0000007,5.3,2009-06-05 17:19:00 UTC,-73.95625,40.778143,-73.95859300000002,40.78155200000001,2
90195,2010-02-14 00:58:00.000000172,6.5,2010-02-14 00:58:00 UTC,-74.007475,40.707133,-74.00386800000003,40.722518,4
63827,2009-11-14 19:03:30.0000004,4.9,2009-11-14 19:03:30 UTC,-73.96681099999998,40.793944,-73.964552,40.802135,1
78386,2010-01-22 10:25:00.00000012,13.3,2010-01-22 10:25:00 UTC,-74.005325,40.704902,-73.96984300000003,40.756123,5
74265,2012-01-07 16:34:07.0000001,10.1,2012-01-07 16:34:07 UTC,-73.992335,40.730686,-73.988171,40.759383,1
3148,2009-05-01 21:58:38.0000005,6.1,2009-05-01 21:58:38 UTC,-73.990996,40.74462800000001,-74.005064,40.748103,1
36847,2011-01-17 03:41:00.00000037,11.3,2011-01-17 03:41:00 UTC,-73.960033,40.769945,-73.978778,40.724228,1
41357,2010-09-24 14:02:27.0000001,8.1,2010-09-24 14:02:27 UTC,-73.97135899999998,40.766696,-73.96820799999998,40.762155,2
61015,2009-11-22 19:26:40.0000001,5.7,2009-11-22 19:26:40 UTC,-73.968368,40.762092,-73.960433,40.778523,1
75862,2011-05-20 22:08:22.0000003,4.1,2011-05-20 22:08:22 UTC,-73.987351,40.744878,-73.98648100000003,40.737281,2
15706,2011-03-01 10:16:00.000000181,3.7,2011-03-01 10:16:00 UTC,-74.002173,40.7282,-74.006162,40.72342800000001,1
80839,2011-07-19 09:38:00.00000030,12.9,2011-07-19 09:38:00 UTC,-74.004875,40.741712,-73.98184300000001,40.763238,1
15472,2011-06-01 23:45:48.0000004,7.3,2011-06-01 23:45:48 UTC,-73.983923,40.725523,-74.00489499999998,40.730165,3
38892,2010-11-11 08:47:05.0000002,10.67,2010-11-11 08:47:05 UTC,-73.870657,40.773668,-73.969728,40.789862,3
4949,2009-07-08 21:10:28.0000003,10.5,2009-07-08 21:10:28 UTC,-74.000005,40.76268,-73.956724,40.771444,3
16013,2009-02-14 17:38:00.000000147,8.1,2009-02-14 17:38:00 UTC,-73.957365,40.768757,-73.980497,40.753447,5
49195,2015-01-09 16:58:51.0000001,5.0,2015-01-09 16:58:51 UTC,-73.97171020507811,40.76357650756836,-73.96340942382812,40.774429321289055,1
15773,2012-09-10 19:40:50.0000002,5.0,2012-09-10 19:40:50 UTC,-73.975448,40.760447,-73.98821600000002,40.765659,1
23222,2009-06-15 18:06:00.000000139,5.3,2009-06-15 18:06:00 UTC,-74.00256999999998,40.724987,-73.998498,40.732177,1
84355,2010-09-21 06:38:00.00000087,20.5,2010-09-21 06:38:00 UTC,-73.958682,40.71716,-73.977522,40.757057,1
84693,2010-03-30 09:45:24.0000004,4.9,2010-03-30 09:45:24 UTC,-73.989403,40.762726,-73.997489,40.75621500000001,1
6930,2010-04-01 00:28:01.0000003,12.1,2010-04-01 00:28:01 UTC,-73.988104,40.690533,-73.92656099999998,40.677087,1
69524,2014-07-31 09:00:00.000000124,5.5,2014-07-31 09:00:00 UTC,-74.00338199999999,40.749942,-74.005328,40.739925,6
36266,2015-02-10 12:09:27.0000003,9.5,2015-02-10 12:09:27 UTC,-73.97021484375,40.75651931762695,-73.9535903930664,40.76703643798828,1
32455,2015-02-26 21:17:24.0000003,5.5,2015-02-26 21:17:24 UTC,-73.969970703125,40.69316864013672,-73.96868133544923,40.678123474121094,1
29518,2013-10-19 14:27:00.00000075,21.5,2013-10-19 14:27:00 UTC,-74.005833,40.736387,-73.989767,40.772092,2
56866,2010-12-18 00:39:18.0000001,11.7,2010-12-18 00:39:18 UTC,-73.996798,40.72055200000001,-73.980552,40.742437,3
82217,2014-11-22 23:55:28.0000006,10.0,2014-11-22 23:55:28 UTC,-73.997049,40.747208,-73.986823,40.72994600000001,1
2350,2011-06-14 15:19:18.0000003,7.7,2011-06-14 15:19:18 UTC,-73.97272199999998,40.780812,-73.955176,40.782906,2
4390,2013-03-06 17:50:44.0000003,6.5,2013-03-06 17:50:44 UTC,-73.992976,40.74857,-74.00805600000002,40.737632,1
98525,2010-09-21 11:12:26.0000003,12.5,2010-09-21 11:12:26 UTC,-74.010944,40.71105,-73.987847,40.758656,4
20503,2011-01-10 18:36:14.0000005,7.7,2011-01-10 18:36:14 UTC,-73.942887,40.751797,-73.942887,40.751797,2
91610,2009-04-05 12:54:05.0000001,8.9,2009-04-05 12:54:05 UTC,-73.953746,40.781945,-73.97574300000002,40.749837,1
63724,2011-11-12 15:23:58.0000001,13.7,2011-11-12 15:23:58 UTC,-73.99092900000002,40.74547000000001,-73.965384,40.771981,1
42401,2010-06-28 07:27:00.0000004,7.7,2010-06-28 07:27:00 UTC,-73.94824200000002,40.770495,-73.97506700000002,40.751982,4
69402,2012-03-31 23:28:20.0000003,9.3,2012-03-31 23:28:20 UTC,0.0,0.0,0.0,0.0,0
34273,2013-08-30 03:00:25.0000003,19.5,2013-08-30 03:00:25 UTC,-74.007683,40.74115,-73.957626,40.722158,4
16086,2012-11-14 00:08:00.000000122,7.5,2012-11-14 00:08:00 UTC,-73.986582,40.754867,-73.995502,40.735822,1
